split,source_label,label,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap,sbert_score
train,No Fit,0,0.0195,0.05,0,21.0,0.20996878
train,No Fit,0,0.0742,0.35,-1,0.0,0.4043338
train,No Fit,0,0.0721,0.25,0,23.0,0.31475627
train,No Fit,0,0.059,0.4,2,4.0,0.2763086
train,No Fit,0,0.0241,0.15,0,8.0,0.2924753
train,No Fit,0,0.1377,0.4,0,0.0,0.46452403
train,No Fit,0,0.0282,0.05,0,1.0,0.15466413
train,No Fit,0,0.0304,0.15,1,22.0,0.36937094
train,No Fit,0,0.0855,0.25,0,7.0,0.38800573
train,No Fit,0,0.0512,0.3846,-1,0.0,0.43602625
train,No Fit,0,0.0826,0.3,-2,12.0,0.4097435
train,No Fit,0,0.0864,0.2,0,0.0,0.31623012
train,No Fit,0,0.0778,0.15,0,3.0,0.3682508
train,No Fit,0,0.032,0.1,0,17.0,0.41075057
train,No Fit,0,0.0423,0.35,-1,7.0,0.2675231
train,No Fit,0,0.0313,0.15,-2,0.0,0.3532235
train,No Fit,0,0.0703,0.35,0,0.0,0.33807236
train,No Fit,0,0.0812,0.3,0,13.0,0.43653262
train,No Fit,0,0.0283,0.1,-1,12.0,0.0920711
train,No Fit,0,0.1013,0.4,1,15.0,0.29504934
train,No Fit,0,0.0226,0.0,-1,0.0,0.5490797
train,No Fit,0,0.0537,0.1,0,11.0,0.24162547
train,No Fit,0,0.1053,0.4,1,4.0,0.46486342
train,No Fit,0,0.0603,0.25,-1,12.0,0.4164775
train,No Fit,0,0.0797,0.1,0,17.0,0.41162586
train,No Fit,0,0.0222,0.15,1,15.0,0.4017908
train,No Fit,0,0.0515,0.2,0,8.0,0.34351394
train,No Fit,0,0.1947,0.4,0,12.0,0.5180822
train,No Fit,0,0.0444,0.15,1,11.0,0.31814563
train,No Fit,0,0.0529,0.25,0,19.0,0.33149135
train,No Fit,0,0.1136,0.65,1,-7.0,0.3810126
train,No Fit,0,0.0868,0.45,1,13.0,0.35862806
train,No Fit,0,0.0891,0.25,-2,0.0,0.2880047
train,No Fit,0,0.0724,0.2,-2,1.0,0.30132085
train,No Fit,0,0.0377,0.15,0,8.0,0.25210756
train,No Fit,0,0.1054,0.45,-1,4.0,0.38862717
train,No Fit,0,0.0142,0.1,0,23.0,0.17836332
train,No Fit,0,0.1068,0.3,0,5.0,0.43488598
train,No Fit,0,0.0133,0.0,0,1.0,0.2560062
train,No Fit,0,0.0343,0.25,1,-2.0,0.46682677
train,No Fit,0,0.0348,0.15,0,0.0,0.36197916
train,No Fit,0,0.0751,0.2,-2,12.0,0.3956182
train,No Fit,0,0.0862,0.25,-1,27.0,0.42364246
train,No Fit,0,0.0476,0.05,0,12.0,0.31462413
train,No Fit,0,0.0813,0.15,0,8.0,0.4021895
train,No Fit,0,0.0642,0.2,1,11.0,0.21955092
train,No Fit,0,0.0415,0.2,-2,2.0,0.25947076
train,No Fit,0,0.054,0.2,1,9.0,0.44622946
train,No Fit,0,0.0996,0.45,0,8.0,0.20227914
train,No Fit,0,0.0887,0.25,0,-5.0,0.35324413
train,No Fit,0,0.0701,0.35,1,13.0,0.3774627
train,No Fit,0,0.0359,0.15,0,8.0,0.23331206
train,No Fit,0,0.0742,0.35,-1,12.0,0.43755287
train,No Fit,0,0.0458,0.15,-2,3.0,0.22994642
train,No Fit,0,0.0393,0.25,-2,25.0,0.32195067
train,No Fit,0,0.0993,0.5,0,13.0,0.50810456
train,No Fit,0,0.0712,0.35,0,14.0,0.46761644
train,No Fit,0,0.0677,0.2,0,-2.0,0.47223213
train,No Fit,0,0.0567,0.15,-2,6.0,0.21467993
train,No Fit,0,0.0785,0.3,0,11.0,0.33613238
train,No Fit,0,0.089,0.25,0,4.0,0.36565986
train,No Fit,0,0.0367,0.25,-1,21.0,0.34531295
train,No Fit,0,0.0236,0.15,0,14.0,0.29626623
train,No Fit,0,0.046,0.3,1,13.0,0.1986626
train,No Fit,0,0.0436,0.1,-1,10.0,0.33573717
train,No Fit,0,0.0596,0.2,0,-4.0,0.3176816
train,No Fit,0,0.0797,0.2,0,4.0,0.4199946
train,No Fit,0,0.0444,0.0,-1,-3.0,0.27531698
train,No Fit,0,0.267,0.65,0,1.0,0.6295903
train,No Fit,0,0.0375,0.15,0,15.0,0.16038723
train,No Fit,0,0.0696,0.5,1,17.0,0.1918469
train,No Fit,0,0.0375,0.05,-1,-3.0,0.4247684
train,No Fit,0,0.0727,0.2,0,3.0,0.2195006
train,No Fit,0,0.0228,0.05,0,9.0,0.14723118
train,No Fit,0,0.0841,0.1,0,6.0,0.09465224
train,No Fit,0,0.0328,0.1,0,11.0,0.2830962
train,No Fit,0,0.1591,0.1,0,0.0,0.5370649
train,No Fit,0,0.0288,0.2,1,2.0,0.21881194
train,No Fit,0,0.0527,0.25,0,10.0,0.21216181
train,No Fit,0,0.1242,0.25,1,12.0,0.32783097
train,No Fit,0,0.0367,0.15,0,2.0,0.28923368
train,No Fit,0,0.0606,0.2,0,14.0,0.32147807
train,No Fit,0,0.0963,0.4,0,2.0,0.3181348
train,No Fit,0,0.1574,0.5,0,10.0,0.43021026
train,No Fit,0,0.0999,0.3,0,9.0,0.21877217
train,No Fit,0,0.0499,0.15,-1,9.0,0.51470864
train,No Fit,0,0.0444,0.15,-1,10.0,0.2378448
train,No Fit,0,0.0436,0.4,0,3.0,0.4037564
train,No Fit,0,0.0595,0.2,-3,13.0,0.15403987
train,No Fit,0,0.0423,0.1,0,4.0,0.29030147
train,No Fit,0,0.0394,0.0,-2,10.0,0.31910372
train,No Fit,0,0.1349,0.35,-1,-1.0,0.36701697
train,No Fit,0,0.0635,0.25,0,4.0,0.39657885
train,No Fit,0,0.0807,0.35,-1,12.0,0.4573002
train,No Fit,0,0.0921,0.3,-1,0.0,0.41869783
train,No Fit,0,0.0529,0.35,0,0.0,0.44681406
train,No Fit,0,0.0271,0.15,-1,5.0,0.37861386
train,No Fit,0,0.0573,0.3,0,3.0,0.4066049
train,No Fit,0,0.0661,0.15,-1,-5.0,0.32733655
train,No Fit,0,0.0978,0.75,0,5.0,0.30885857
train,No Fit,0,0.0377,0.05,0,15.0,0.41019773
train,No Fit,0,0.0742,0.1,0,0.0,0.5104927
train,No Fit,0,0.0391,0.05,1,6.0,0.35127905
train,No Fit,0,0.0621,0.3,1,7.0,0.48570624
train,No Fit,0,0.1082,0.3,0,-8.0,0.40380016
train,No Fit,0,0.061,0.2,0,7.0,0.36328074
train,No Fit,0,0.0618,0.2,0,0.0,0.19317475
train,No Fit,0,0.0593,0.2,0,7.0,0.41028064
train,No Fit,0,0.1153,0.25,0,-5.0,0.44102913
train,No Fit,0,0.0394,0.2,0,9.0,0.27772528
train,No Fit,0,0.0153,0.0,-2,16.0,0.34939528
train,No Fit,0,0.048,0.3,0,8.0,0.3716747
train,No Fit,0,0.0541,0.1765,0,15.0,0.31818253
train,No Fit,0,0.0588,0.2,1,11.0,0.3699632
train,No Fit,0,0.0555,0.15,1,22.0,0.33228892
train,No Fit,0,0.026,0.1,0,6.0,0.2786508
train,No Fit,0,0.0772,0.1,-1,12.0,0.3863026
train,No Fit,0,0.1306,0.25,2,13.0,0.3177418
train,No Fit,0,0.0626,0.2,0,10.0,0.37723798
train,No Fit,0,0.0412,0.1,-1,15.0,0.29790467
train,No Fit,0,0.0192,0.0909,1,2.0,0.40105593
train,No Fit,0,0.0709,0.4,0,12.0,0.28924608
train,No Fit,0,0.0815,0.4,0,0.0,0.20148157
train,No Fit,0,0.027,0.05,0,10.0,0.2740221
train,No Fit,0,0.0819,0.3,0,0.0,0.35024056
train,No Fit,0,0.0651,0.4,3,7.0,0.37931418
train,No Fit,0,0.0821,0.2,-2,8.0,0.2740121
train,No Fit,0,0.0425,0.05,-1,12.0,0.44351023
train,No Fit,0,0.0406,0.25,0,9.0,0.42058265
train,No Fit,0,0.0486,0.25,-1,18.0,0.43809092
train,No Fit,0,0.0614,0.35,0,7.0,0.41221166
train,No Fit,0,0.0317,0.375,0,18.0,0.39101148
train,No Fit,0,0.0443,0.25,1,-2.0,0.40816623
train,No Fit,0,0.1373,0.6,0,-7.0,0.5569621
train,No Fit,0,0.0348,0.15,0,8.0,0.17159325
train,No Fit,0,0.0445,0.1,0,10.0,0.28154546
train,No Fit,0,0.0716,0.15,0,0.0,0.18463086
train,No Fit,0,0.0453,0.15,0,12.0,0.3723859
train,No Fit,0,0.0745,0.15,0,10.0,0.37999186
train,No Fit,0,0.0476,0.05,0,9.0,0.30732542
train,No Fit,0,0.0438,0.05,2,6.0,0.17672741
train,No Fit,0,0.0076,0.0,0,13.0,0.14754196
train,No Fit,0,0.0371,0.1,0,22.0,0.44355634
train,No Fit,0,0.0782,0.2,0,17.0,0.32127193
train,No Fit,0,0.1784,0.55,0,13.0,0.39589536
train,No Fit,0,0.0355,0.1,0,13.0,0.2594438
train,No Fit,0,0.0498,0.1,-3,8.0,0.15755145
train,No Fit,0,0.042,0.15,0,5.0,0.40928537
train,No Fit,0,0.087,0.35,1,2.0,0.37188494
train,No Fit,0,0.0971,0.5,1,7.0,0.46869206
train,No Fit,0,0.0322,0.25,1,9.0,0.36836138
train,No Fit,0,0.0369,0.45,0,5.0,0.37480953
train,No Fit,0,0.0505,0.1,0,0.0,0.28773925
train,No Fit,0,0.038,0.05,-2,15.0,0.29100597
train,No Fit,0,0.0551,0.15,0,8.0,0.41146702
train,No Fit,0,0.068,0.2,-1,0.0,0.32733187
train,No Fit,0,0.0641,0.2,0,10.0,0.225242
train,No Fit,0,0.0327,0.0,1,0.0,0.46307027
train,No Fit,0,0.1092,0.5,0,0.0,0.29901475
train,No Fit,0,0.0351,0.2,0,0.0,0.3819995
train,No Fit,0,0.0161,0.15,1,0.0,0.34067094
train,No Fit,0,0.0319,0.1,0,0.0,0.23416558
train,No Fit,0,0.1412,0.45,0,9.0,0.5666975
train,No Fit,0,0.063,0.15,0,12.0,0.27718383
train,No Fit,0,0.0941,0.25,1,-5.0,0.38936993
train,No Fit,0,0.0655,0.2,1,-5.0,0.38085622
train,No Fit,0,0.0318,0.25,-1,17.0,0.17396031
train,No Fit,0,0.0363,0.15,1,-5.0,0.42726707
train,No Fit,0,0.0636,0.2,0,7.0,0.41876078
train,No Fit,0,0.1199,0.6,2,0.0,0.4603358
train,No Fit,0,0.0378,0.25,0,0.0,0.27311352
train,No Fit,0,0.0486,0.05,0,0.0,0.22878927
train,No Fit,0,0.0255,0.05,0,11.0,0.33168185
train,No Fit,0,0.0427,0.2,0,0.0,0.3827983
train,No Fit,0,0.0887,0.45,0,4.0,0.45003086
train,No Fit,0,0.0712,0.2,-1,17.0,0.32009026
train,No Fit,0,0.0274,0.05,2,0.0,0.3731919
train,No Fit,0,0.0555,0.2,-2,0.0,0.31630668
train,No Fit,0,0.0959,0.35,1,14.0,0.3595092
train,No Fit,0,0.1277,0.3158,0,5.0,0.53202677
train,No Fit,0,0.0296,0.05,0,14.0,0.31019014
train,No Fit,0,0.0661,0.25,2,4.0,0.22250625
train,No Fit,0,0.0384,0.1,-1,1.0,0.427378
train,No Fit,0,0.0489,0.4,0,-2.0,0.3662992
train,No Fit,0,0.0611,0.15,-2,-8.0,0.2834142
train,No Fit,0,0.0641,0.25,0,7.0,0.33026278
train,No Fit,0,0.0447,0.05,-1,0.0,0.33064437
train,No Fit,0,0.0268,0.15,-2,2.0,0.36917818
train,No Fit,0,0.0573,0.25,0,12.0,0.49769342
train,No Fit,0,0.0419,0.1,0,0.0,0.34370387
train,No Fit,0,0.0678,0.25,-1,-3.0,0.2632082
train,No Fit,0,0.0443,0.05,2,20.0,0.29767418
train,No Fit,0,0.0679,0.4,1,17.0,0.40112308
train,No Fit,0,0.0671,0.2,0,-3.0,0.4113313
train,No Fit,0,0.0523,0.35,0,-3.0,0.30994654
train,No Fit,0,0.0293,0.05,-1,3.0,0.3280188
train,No Fit,0,0.0706,0.4,-2,5.0,0.097427204
train,No Fit,0,0.0406,0.15,-1,4.0,0.32605863
train,No Fit,0,0.0381,0.15,0,-5.0,0.30521756
train,No Fit,0,0.0549,0.05,0,9.0,0.3864798
train,No Fit,0,0.0116,0.0,0,16.0,0.34585977
train,No Fit,0,0.077,0.25,1,15.0,0.35540712
train,No Fit,0,0.0068,0.1538,0,14.0,0.26999262
train,No Fit,0,0.0362,0.15,-1,5.0,0.24675159
train,No Fit,0,0.1949,0.55,0,0.0,0.4081691
train,No Fit,0,0.0647,0.15,1,12.0,0.44142702
train,No Fit,0,0.0765,0.45,0,-7.0,0.33697888
train,No Fit,0,0.0775,0.1,-1,15.0,0.24450046
train,No Fit,0,0.087,0.25,-1,16.0,0.35532564
train,No Fit,0,0.0509,0.05,0,8.0,0.28981918
train,No Fit,0,0.1019,0.35,0,10.0,0.46727735
train,No Fit,0,0.0606,0.1,1,18.0,0.52375793
train,No Fit,0,0.038,0.2,-1,0.0,0.45854348
train,No Fit,0,0.0626,0.25,0,0.0,0.2753227
train,No Fit,0,0.0186,0.15,-2,10.0,0.2135011
train,No Fit,0,0.0163,0.0,0,12.0,0.18779957
train,No Fit,0,0.041,0.3,0,-5.0,0.4105925
train,No Fit,0,0.0756,0.2,-1,12.0,0.24126214
train,No Fit,0,0.1271,0.4,1,17.0,0.34648454
train,No Fit,0,0.0574,0.15,0,15.0,0.41502976
train,No Fit,0,0.0239,0.15,-1,2.0,0.16176379
train,No Fit,0,0.0128,0.0,0,12.0,0.21155238
train,No Fit,0,0.0209,0.1,0,9.0,0.16261564
train,No Fit,0,0.0537,0.25,1,0.0,0.39628652
train,No Fit,0,0.0507,0.1,1,11.0,0.19401893
train,No Fit,0,0.0626,0.25,2,8.0,0.1741636
train,No Fit,0,0.0528,0.4,1,0.0,0.45147258
train,No Fit,0,0.0573,0.15,0,0.0,0.37872714
train,No Fit,0,0.0655,0.35,0,12.0,0.3271056
train,No Fit,0,0.1238,0.4,0,13.0,0.4348071
train,No Fit,0,0.0433,0.2308,-1,5.0,0.28324002
train,No Fit,0,0.0361,0.15,0,36.0,0.4184961
train,No Fit,0,0.0725,0.25,1,-1.0,0.28698128
train,No Fit,0,0.0644,0.05,1,0.0,0.23607123
train,No Fit,0,0.0494,0.15,0,9.0,0.28073078
train,No Fit,0,0.0287,0.2,0,15.0,0.20716728
train,No Fit,0,0.0978,0.35,1,0.0,0.38289648
train,No Fit,0,0.0663,0.3,0,7.0,0.43794
train,No Fit,0,0.0278,0.15,1,5.0,0.39865252
train,No Fit,0,0.1605,0.4,-1,0.0,0.43401888
train,No Fit,0,0.079,0.35,0,6.0,0.1078384
train,No Fit,0,0.0179,0.05,0,13.0,0.28666875
train,No Fit,0,0.0397,0.35,0,17.0,0.3245207
train,No Fit,0,0.0397,0.05,0,26.0,0.34932676
train,No Fit,0,0.0422,0.15,0,6.0,0.28171855
train,No Fit,0,0.0092,0.1538,0,13.0,0.28397432
train,No Fit,0,0.0337,0.35,0,10.0,0.21561652
train,No Fit,0,0.2052,0.5,1,12.0,0.4647444
train,No Fit,0,0.039,0.25,1,11.0,0.21377406
train,No Fit,0,0.0993,0.15,-1,9.0,0.37738916
train,No Fit,0,0.113,0.35,-1,-5.0,0.42121366
train,No Fit,0,0.0256,0.05,0,6.0,0.35591
train,No Fit,0,0.0518,0.25,1,17.0,0.30767834
train,No Fit,0,0.1554,0.35,0,5.0,0.49592024
train,No Fit,0,0.0488,0.25,1,0.0,0.21371993
train,No Fit,0,0.0542,0.05,0,25.0,0.3850275
train,No Fit,0,0.1689,0.6,1,8.0,0.4295566
train,No Fit,0,0.0241,0.1,0,17.0,0.2851828
train,No Fit,0,0.0417,0.1,0,12.0,0.20371154
train,No Fit,0,0.0552,0.2,1,-5.0,0.2641344
train,No Fit,0,0.0286,0.1,-1,4.0,0.19591619
train,No Fit,0,0.123,0.25,0,-4.0,0.50727284
train,No Fit,0,0.066,0.3,0,11.0,0.48313394
train,No Fit,0,0.0595,0.3,0,16.0,0.29721364
train,No Fit,0,0.0318,0.15,0,0.0,0.18778247
train,No Fit,0,0.0843,0.2,1,0.0,0.56707406
train,No Fit,0,0.0657,0.2,0,15.0,0.3109737
train,No Fit,0,0.0981,0.3,0,2.0,0.36517268
train,No Fit,0,0.0354,0.2,0,4.0,0.28696418
train,No Fit,0,0.1094,0.35,-2,-6.0,0.39819402
train,No Fit,0,0.1338,0.6,0,-1.0,0.44638032
train,No Fit,0,0.3001,0.45,0,4.0,0.11693204
train,No Fit,0,0.1398,0.3,-1,7.0,0.4231881
train,No Fit,0,0.1294,0.8,0,23.0,0.47805196
train,No Fit,0,0.1504,0.55,0,0.0,0.38786015
train,No Fit,0,0.0291,0.1,0,12.0,0.2835746
train,No Fit,0,0.0691,0.05,1,26.0,0.37101442
train,No Fit,0,0.0526,0.25,2,8.0,0.10045707
train,No Fit,0,0.0663,0.2,0,0.0,0.16219662
train,No Fit,0,0.0577,0.1,-1,24.0,0.17601442
train,No Fit,0,0.0875,0.35,0,14.0,0.51093674
train,No Fit,0,0.0355,0.1,0,23.0,0.40333056
train,No Fit,0,0.0488,0.3,0,8.0,0.32137674
train,No Fit,0,0.0621,0.3,0,6.0,0.37571883
train,No Fit,0,0.0212,0.05,0,15.0,0.36721355
train,No Fit,0,0.0617,0.25,-2,0.0,0.30614385
train,No Fit,0,0.1741,0.65,-2,7.0,0.651881
train,No Fit,0,0.0375,0.2,-1,-10.0,0.40657383
train,No Fit,0,0.0466,0.2,1,12.0,0.106212616
train,No Fit,0,0.0289,0.1,1,6.0,0.11935573
train,No Fit,0,0.0743,0.25,1,6.0,0.3124325
train,No Fit,0,0.0734,0.15,0,0.0,0.35113546
train,No Fit,0,0.0351,0.4,0,5.0,0.29046637
train,No Fit,0,0.0676,0.25,0,0.0,0.4334506
train,No Fit,0,0.0083,0.0,0,25.0,0.2470587
train,No Fit,0,0.0372,0.1,0,13.0,0.4355181
train,No Fit,0,0.0529,0.25,1,-2.0,0.26704246
train,No Fit,0,0.0731,0.3,1,13.0,0.26875532
train,No Fit,0,0.0796,0.2,0,23.0,0.486555
train,No Fit,0,0.0456,0.25,0,9.0,0.4024182
train,No Fit,0,0.1,0.1,0,13.0,0.37175193
train,No Fit,0,0.0995,0.2222,1,29.0,0.33091584
train,No Fit,0,0.0197,0.05,0,7.0,0.34572786
train,No Fit,0,0.0538,0.15,0,4.0,0.22217265
train,No Fit,0,0.0414,0.1,0,2.0,0.22412431
train,No Fit,0,0.0589,0.25,0,0.0,0.1251315
train,No Fit,0,0.0752,0.4,1,0.0,0.13827983
train,No Fit,0,0.0552,0.1,0,5.0,0.20950189
train,No Fit,0,0.0203,0.0,0,11.0,0.28932875
train,No Fit,0,0.0751,0.25,0,8.0,0.43513745
train,No Fit,0,0.1104,0.25,0,6.0,0.404554
train,No Fit,0,0.0465,0.25,0,-5.0,0.18573788
train,No Fit,0,0.0753,0.4,1,22.0,0.45646614
train,No Fit,0,0.0416,0.15,-2,10.0,0.28487447
train,No Fit,0,0.0962,0.4,1,0.0,0.5092516
train,No Fit,0,0.1065,0.35,0,4.0,0.31385195
train,No Fit,0,0.0803,0.25,0,4.0,0.38849294
train,No Fit,0,0.0784,0.3,-2,-6.0,0.48154303
train,No Fit,0,0.0714,0.25,1,9.0,0.38055167
train,No Fit,0,0.0441,0.25,0,12.0,0.35995767
train,No Fit,0,0.1129,0.4,0,5.0,0.3930235
train,No Fit,0,0.0196,0.1,0,0.0,0.25868857
train,No Fit,0,0.0808,0.45,3,16.0,0.35888138
train,No Fit,0,0.0313,0.2,0,11.0,0.3100936
train,No Fit,0,0.0208,0.1,0,8.0,0.17272155
train,No Fit,0,0.0897,0.45,0,48.0,0.42994544
train,No Fit,0,0.0625,0.15,0,5.0,0.404498
train,No Fit,0,0.0991,0.25,-1,16.0,0.26934424
train,No Fit,0,0.1,0.4,0,1.0,0.48713398
train,No Fit,0,0.063,0.1,-2,-1.0,0.46660355
train,No Fit,0,0.0163,0.1,1,16.0,0.21846968
train,No Fit,0,0.0333,0.05,-1,-3.0,0.1914047
train,No Fit,0,0.0595,0.15,0,17.0,0.25889313
train,No Fit,0,0.2266,0.25,1,0.0,0.46482453
train,No Fit,0,0.0551,0.3,0,8.0,0.3059024
train,No Fit,0,0.0207,0.05,1,0.0,0.17378515
train,No Fit,0,0.0422,0.3,1,0.0,0.32365638
train,No Fit,0,0.17,0.45,0,0.0,0.39337486
train,No Fit,0,0.0806,0.3,-1,8.0,0.4591142
train,No Fit,0,0.1256,0.3,-1,14.0,0.44701135
train,No Fit,0,0.1143,0.35,-1,7.0,0.4775
train,No Fit,0,0.1226,0.5,1,0.0,0.38799888
train,No Fit,0,0.0541,0.2,-1,0.0,0.44974363
train,No Fit,0,0.0607,0.3,1,9.0,0.37068206
train,No Fit,0,0.0446,0.2,0,15.0,0.37506205
train,No Fit,0,0.1415,0.55,0,35.0,0.24290626
train,No Fit,0,0.0607,0.2,0,39.0,0.33049685
train,No Fit,0,0.0611,0.15,0,12.0,0.17017576
train,No Fit,0,0.0404,0.3,1,11.0,0.2779011
train,No Fit,0,0.0513,0.2,0,9.0,0.18263443
train,No Fit,0,0.0868,0.3,2,11.0,0.37243652
train,No Fit,0,0.095,0.3,2,6.0,0.260241
train,No Fit,0,0.0171,0.05,1,11.0,0.334244
train,No Fit,0,0.0741,0.15,0,13.0,0.43632352
train,No Fit,0,0.0341,0.0,1,0.0,0.28538483
train,No Fit,0,0.0748,0.35,-1,-4.0,0.42325577
train,No Fit,0,0.0585,0.4,0,12.0,0.40734857
train,No Fit,0,0.0944,0.35,0,-10.0,0.4308309
train,No Fit,0,0.1558,0.35,0,8.0,0.48037648
train,No Fit,0,0.0241,0.1,0,15.0,0.31538868
train,No Fit,0,0.0735,0.2,0,0.0,0.29205996
train,No Fit,0,0.0971,0.25,-1,10.0,0.41055495
train,No Fit,0,0.0527,0.35,0,0.0,0.35126993
train,No Fit,0,0.0421,0.2,1,0.0,0.251424
train,No Fit,0,0.0355,0.2,0,8.0,0.23007052
train,No Fit,0,0.0287,0.15,1,0.0,0.18552423
train,No Fit,0,0.0412,0.35,0,0.0,0.29884762
train,No Fit,0,0.0744,0.3,0,17.0,0.35534897
train,No Fit,0,0.0358,0.15,0,5.0,0.36922085
train,No Fit,0,0.0572,0.05,0,17.0,0.35593352
train,No Fit,0,0.0306,0.05,0,8.0,0.24907517
train,No Fit,0,0.1025,0.35,0,0.0,0.29925042
train,No Fit,0,0.0468,0.25,0,15.0,0.24897438
train,No Fit,0,0.0824,0.3,1,17.0,0.18551624
train,No Fit,0,0.1053,0.15,1,10.0,0.40342587
train,No Fit,0,0.0468,0.05,0,-9.0,0.2481958
train,No Fit,0,0.0469,0.25,0,5.0,0.21952838
train,No Fit,0,0.1283,0.4,0,3.0,0.29264075
train,No Fit,0,0.1387,0.35,0,13.0,0.31612474
train,No Fit,0,0.0613,0.15,1,14.0,0.29047
train,No Fit,0,0.1084,0.5,-1,6.0,0.35198897
train,No Fit,0,0.0737,0.2,0,17.0,0.33299154
train,No Fit,0,0.0332,0.05,0,0.0,0.19744965
train,No Fit,0,0.0964,0.25,-2,0.0,0.3683573
train,No Fit,0,0.0662,0.15,0,12.0,0.38951534
train,No Fit,0,0.0361,0.1,0,-1.0,0.40151757
train,No Fit,0,0.1076,0.25,0,11.0,0.39071614
train,No Fit,0,0.0321,0.15,-1,6.0,0.45127058
train,No Fit,0,0.0628,0.15,2,0.0,0.49910057
train,No Fit,0,0.053,0.35,0,0.0,0.3106025
train,No Fit,0,0.0503,0.1,0,0.0,0.4631971
train,No Fit,0,0.0848,0.25,0,13.0,0.24283502
train,No Fit,0,0.0612,0.1,0,12.0,0.36338884
train,No Fit,0,0.0688,0.25,0,5.0,0.38410676
train,No Fit,0,0.0978,0.3,0,19.0,0.42048246
train,No Fit,0,0.0435,0.1,1,-6.0,0.21282852
train,No Fit,0,0.1836,0.4,0,5.0,0.4265921
train,No Fit,0,0.0278,0.15,0,11.0,0.38719252
train,No Fit,0,0.0267,0.5833,0,0.0,0.2890098
train,No Fit,0,0.0233,0.1,1,26.0,0.30912393
train,No Fit,0,0.1208,0.4,-1,0.0,0.44382417
train,No Fit,0,0.0479,0.25,0,-1.0,0.36233878
train,No Fit,0,0.0227,0.05,0,2.0,0.27287042
train,No Fit,0,0.0924,0.15,0,0.0,0.4664843
train,No Fit,0,0.0429,0.25,0,17.0,0.21848877
train,No Fit,0,0.0334,0.1,0,15.0,0.46947974
train,No Fit,0,0.0566,0.2,0,15.0,0.46448267
train,No Fit,0,0.0409,0.1,0,10.0,0.29713959
train,No Fit,0,0.0962,0.3,0,-5.0,0.60560966
train,No Fit,0,0.0891,0.15,0,17.0,0.40289533
train,No Fit,0,0.0385,0.2,0,11.0,0.34443486
train,No Fit,0,0.0539,0.3,-2,4.0,0.34693277
train,No Fit,0,0.0492,0.05,-1,6.0,0.34103805
train,No Fit,0,0.1204,0.4,-2,12.0,0.26134217
train,No Fit,0,0.0827,0.35,0,13.0,0.11869917
train,No Fit,0,0.0247,0.25,0,6.0,0.50392497
train,No Fit,0,0.1287,0.2,-2,0.0,0.4084646
train,No Fit,0,0.0523,0.3,0,3.0,0.37089974
train,No Fit,0,0.0804,0.15,-1,3.0,0.22084141
train,No Fit,0,0.0521,0.3,1,3.0,0.32244772
train,No Fit,0,0.062,0.15,1,18.0,0.39811292
train,No Fit,0,0.1559,0.7,-1,-5.0,0.57923555
train,No Fit,0,0.0999,0.6,0,7.0,0.35948408
train,No Fit,0,0.0497,0.2,0,26.0,0.382347
train,No Fit,0,0.0447,0.1,0,-10.0,0.39093018
train,No Fit,0,0.0556,0.4,0,-1.0,0.50272465
train,No Fit,0,0.0947,0.2,0,8.0,0.42504397
train,No Fit,0,0.0608,0.15,0,10.0,0.3714661
train,No Fit,0,0.2312,0.65,0,13.0,0.46397072
train,No Fit,0,0.0504,0.2,-1,3.0,0.08617814
train,No Fit,0,0.0307,0.0,0,5.0,0.29521826
train,No Fit,0,0.031,0.1,0,11.0,0.17630255
train,No Fit,0,0.1136,0.35,0,9.0,0.3756551
train,No Fit,0,0.054,0.2941,0,10.0,0.39572433
train,No Fit,0,0.0322,0.05,0,16.0,0.4306596
train,No Fit,0,0.0715,0.5,0,17.0,0.342103
train,No Fit,0,0.0855,0.1,0,0.0,0.36589906
train,No Fit,0,0.0476,0.25,0,-1.0,0.42614958
train,No Fit,0,0.0779,0.25,1,29.0,0.36320996
train,No Fit,0,0.0533,0.3,1,0.0,0.41005722
train,No Fit,0,0.0634,0.15,-1,4.0,0.2496638
train,No Fit,0,0.0102,0.25,0,20.0,0.24754538
train,No Fit,0,0.0357,0.2,-1,10.0,0.24974903
train,No Fit,0,0.14,0.6,-1,5.0,0.37241733
train,No Fit,0,0.022,0.05,-1,14.0,0.22503455
train,No Fit,0,0.0511,0.3846,0,0.0,0.43098104
train,No Fit,0,0.0693,0.15,0,0.0,0.44085538
train,No Fit,0,0.1019,0.3,-1,17.0,0.30754048
train,No Fit,0,0.0254,0.3333,0,8.0,0.21707618
train,No Fit,0,0.0215,0.05,-1,0.0,0.2531419
train,No Fit,0,0.0565,0.2,0,6.0,0.32507062
train,No Fit,0,0.0593,0.25,0,3.0,0.32065243
train,No Fit,0,0.0576,0.15,-1,10.0,0.21249089
train,No Fit,0,0.0735,0.2,0,16.0,0.46676266
train,No Fit,0,0.1262,0.3,-1,10.0,0.37145767
train,No Fit,0,0.1298,0.5,-2,7.0,0.4767813
train,No Fit,0,0.0511,0.15,1,13.0,0.38634646
train,No Fit,0,0.0661,0.4,0,15.0,0.39053106
train,No Fit,0,0.159,0.35,0,9.0,0.24514881
train,No Fit,0,0.0348,0.15,1,0.0,0.31709474
train,No Fit,0,0.0675,0.2,-3,-2.0,0.31842333
